-10.0	0.0
-9.9	0.0
-9.8	0.0
-9.700000000000001	0.0
-9.600000000000001	0.0
-9.500000000000002	0.0
-9.400000000000002	0.0
-9.300000000000002	0.0
-9.200000000000003	0.0
-9.100000000000003	0.0
-9.000000000000004	0.0
-8.900000000000004	0.0
-8.800000000000004	0.0
-8.700000000000005	0.0
-8.600000000000005	0.0
-8.500000000000005	0.0
-8.400000000000006	0.0
-8.300000000000006	0.0
-8.200000000000006	0.0
-8.100000000000007	0.0
-8.000000000000007	0.0
-7.9000000000000075	0.0
-7.800000000000008	0.0
-7.700000000000008	0.0
-7.6000000000000085	0.0
-7.500000000000009	0.0
-7.400000000000009	0.0
-7.30000000000001	0.0
-7.20000000000001	0.0
-7.10000000000001	0.0
-7.000000000000011	0.0
-6.900000000000011	0.0
-6.800000000000011	0.0
-6.700000000000012	0.0
-6.600000000000012	0.0
-6.500000000000012	0.0
-6.400000000000013	0.0
-6.300000000000013	0.0
-6.2000000000000135	0.0
-6.100000000000014	0.0
-6.000000000000014	0.0
-5.900000000000015	0.0
-5.800000000000015	0.0
-5.700000000000015	0.0
-5.600000000000016	0.0
-5.500000000000016	0.0
-5.400000000000016	0.0
-5.300000000000017	0.0
-5.200000000000017	0.0
-5.100000000000017	0.0
-5.000000000000018	0.0
-4.900000000000018	-1.416136796585088E-5
-4.8000000000000185	-5.664547187148733E-5
-4.700000000000019	-1.2745231171414767E-4
-4.600000000000019	-2.2658188749379374E-4
-4.5000000000000195	-3.5403419921044635E-4
-4.40000000000002	-5.09809246864109E-4
-4.30000000000002	-6.939070304547747E-4
-4.200000000000021	-9.063275499824469E-4
-4.100000000000021	-0.0011470708054471257
-4.000000000000021	-0.0014161367968488006
-3.9000000000000212	-0.001713525524187489
-3.800000000000021	-0.0020392369874631805
-3.700000000000021	-0.002393271186675882
-3.600000000000021	-0.002775628121825576
-3.500000000000021	-0.0031863077929122838
-3.400000000000021	-0.003625310199935998
-3.3000000000000207	-0.00409263534289671
-3.2000000000000206	-0.004588283221794434
-3.1000000000000205	-0.005112253836629161
-3.0000000000000204	-0.005664547187400887
-2.9000000000000203	-0.006245163274109627
-2.8000000000000203	-0.006854102096755368
-2.70000000000002	-0.007491363655338109
-2.60000000000002	-0.008156947949857864
-2.50000000000002	-0.008850854980314621
-2.40000000000002	-0.009573084746708376
-2.30000000000002	-0.010323637249039144
-2.2000000000000197	-0.011102512487306919
-2.1000000000000196	-0.011909710461511692
-2.0000000000000195	-0.012745231171653472
-1.9000000000000195	-0.01360907461773226
-1.8000000000000194	-0.014501240799748048
-1.7000000000000193	-0.015421729717700842
-1.6000000000000192	-0.016370541371590646
-1.500000000000019	-0.01734767576141745
-1.400000000000019	-0.01835313288718126
-1.300000000000019	-0.019386912748882077
-1.2000000000000188	-0.020449015346519897
-1.1000000000000187	-0.02153944068009472
-1.0000000000000187	-0.022658188749606553
-0.9000000000000187	-0.023805259555055386
-0.8000000000000187	-0.024980653096441225
-0.7000000000000187	-0.026184369373764067
-0.6000000000000187	-0.02741640838702392
-0.5000000000000188	-0.028676770136220768
-0.4000000000000188	-0.029965454621354626
-0.3000000000000188	-0.03128246184242549
-0.2000000000000188	-0.03262779179943336
-0.1000000000000188	-0.034001444492378234
-1.8790524691780774E-14	-0.035403419921260115
0.09999999999998122	-0.037259639521689245
0.19999999999998122	-0.039016795525079896
0.2999999999999812	-0.040674834003791766
0.39999999999998126	-0.04223354022872552
0.49999999999998124	-0.04369254575000669
0.5999999999999812	-0.04505134237478038
0.6999999999999812	-0.04630930359283641
0.7999999999999812	-0.047465714000785114
0.8999999999999811	-0.048519807275503216
0.9999999999999811	-0.049470813247569946
1.0999999999999812	-0.05116144626807095
1.1999999999999813	-0.05287365046302738
1.2999999999999814	-0.054565030917288114
1.3999999999999815	-0.056221561618135685
1.4999999999999816	-0.057829016406975624
1.5999999999999817	-0.05937302884098318
1.6999999999999817	-0.06083914997862362
1.7999999999999818	-0.06221290179437986
1.899999999999982	-0.06347982392802157
1.999999999999982	-0.06462551147374922
2.099999999999982	-0.06563564151454758
2.199999999999982	-0.0664959861070818
2.299999999999982	-0.06719240942247089
2.399999999999982	-0.06771084674827132
2.4999999999999822	-0.06803726305700598
2.5999999999999823	-0.06815758884657123
2.6999999999999824	-0.06805763095785657
2.7999999999999825	-0.06772295607491073
2.8999999999999826	-0.06713874461298795
2.9999999999999827	-0.06628961269980838
3.0999999999999828	-0.06515939995536651
3.199999999999983	-0.06373092077562167
